movieId,title,avg_sentiment,tag_count,avg_rating,num_ratings
1801,"Man in the Iron Mask, The (1998)",0.0,1,3.5,25
1810,Primary Colors (1998),0.0,1,3.5,11
1834,"Spanish Prisoner, The (1997)",0.0,1,4.0,11
1836,"Last Days of Disco, The (1998)",0.0,1,4.5,3
1893,Beyond Silence (Jenseits der Stille) (1996),0.0,1,4.5,1
1900,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",0.0,1,4.0,1
1902,Dream for an Insomniac (1996),0.0,1,4.0,1
1909,"X-Files: Fight the Future, The (1998)",0.0,1,3.4404761904761907,42
1912,Out of Sight (1998),0.0,1,3.859375,32
1913,Picnic at Hanging Rock (1975),0.0,1,4.0,3
1916,Buffalo '66 (a.k.a. Buffalo 66) (1998),0.0,5,3.4166666666666665,12
1917,Armageddon (1998),0.0,1,3.0543478260869565,92
1921,Pi (1998),0.024509803921568627,17,3.851063829787234,47
1923,There's Something About Mary (1998),-0.04999999999999999,4,3.676190476190476,105
1931,Mutiny on the Bounty (1935),0.0,1,4.166666666666667,6
1938,"Lost Weekend, The (1945)",0.0,1,4.0,3
1940,Gentleman's Agreement (1947),0.0,2,4.0,1
1942,All the King's Men (1949),-0.016666666666666666,3,4.25,4
1945,On the Waterfront (1954),0.0,2,4.1875,24
1947,West Side Story (1961),0.0,1,3.6029411764705883,34
1948,Tom Jones (1963),0.0,1,3.642857142857143,7
1950,In the Heat of the Night (1967),0.0,1,4.181818181818182,11
1951,Oliver! (1968),0.0,1,3.5714285714285716,7
1952,Midnight Cowboy (1969),0.0,1,3.9545454545454546,22
1953,"French Connection, The (1971)",0.0,2,3.871794871794872,39
1954,Rocky (1976),0.0,2,3.828125,64
1955,Kramer vs. Kramer (1979),0.0,1,3.892857142857143,14
1957,Chariots of Fire (1981),0.0,2,4.038461538461538,13
1959,Out of Africa (1985),0.0,2,3.6666666666666665,15
1960,"Last Emperor, The (1987)",0.0,1,3.6923076923076925,26
1961,Rain Man (1988),0.0,1,3.8072916666666665,96
1962,Driving Miss Daisy (1989),0.0,1,3.739130434782609,23
1975,Friday the 13th Part 2 (1981),0.0,1,2.5,7
1976,Friday the 13th Part 3: 3D (1982),0.0,1,2.2142857142857144,7
1977,Friday the 13th Part IV: The Final Chapter (1984),0.0,1,2.5833333333333335,6
1978,Friday the 13th Part V: A New Beginning (1985),0.0,1,2.5,2
1979,Friday the 13th Part VI: Jason Lives (1986),0.0,1,3.25,4
1983,Halloween II (1981),0.0,1,2.4,5
1984,Halloween III: Season of the Witch (1982),0.0,1,2.1666666666666665,3
1994,Poltergeist (1982),0.0,1,3.425531914893617,47
1995,Poltergeist II: The Other Side (1986),0.0,1,1.6666666666666667,6
1996,Poltergeist III (1988),0.0,1,1.875,4
1997,"Exorcist, The (1973)",0.0,1,3.80188679245283,53
2006,"Mask of Zorro, The (1998)",0.0,2,3.1,60
2011,Back to the Future Part II (1989),0.0,1,3.5057471264367814,87
2019,Seven Samurai (Shichinin no samurai) (1954),0.0,1,4.1875,48
2020,Dangerous Liaisons (1988),0.0,1,4.0,25
2022,"Last Temptation of Christ, The (1988)",0.0,2,3.6875,8
2023,"Godfather: Part III, The (1990)",0.03333333333333333,5,3.3555555555555556,45
2028,Saving Private Ryan (1998),0.0,1,4.1462765957446805,188
2054,"Honey, I Shrunk the Kids (1989)",0.0,1,2.7573529411764706,68
2058,"Negotiator, The (1998)",0.0,1,3.35,30
2059,"Parent Trap, The (1998)",0.0,1,3.0,15
2064,Roger & Me (1989),0.02500000000000001,2,3.838709677419355,31
2065,"Purple Rose of Cairo, The (1985)",0.0,1,3.730769230769231,13
2066,Out of the Past (1947),0.0,1,4.125,4
2070,Tender Mercies (1983),0.0,1,3.4,5
2071,And the Band Played On (1993),0.0,2,3.25,2
2076,Blue Velvet (1986),0.0,2,3.9456521739130435,46
2078,"Jungle Book, The (1967)",0.0,1,3.830188679245283,53
2080,Lady and the Tramp (1955),0.0,1,3.4,55
2085,101 Dalmatians (One Hundred and One Dalmatians) (1961),0.0,1,3.4318181818181817,44
2097,Something Wicked This Way Comes (1983),0.0,2,2.9,10
2100,Splash (1984),0.0,1,3.1176470588235294,51
2108,L.A. Story (1991),0.0,1,3.4791666666666665,24
2114,"Outsiders, The (1983)",0.0,1,3.71875,16
2115,Indiana Jones and the Temple of Doom (1984),0.0,1,3.638888888888889,108
2116,"Lord of the Rings, The (1978)",0.08333333333333333,2,3.1333333333333333,15
2118,"Dead Zone, The (1983)",0.0,1,3.7333333333333334,15
2121,Cujo (1983),0.0,1,2.2142857142857144,7
2122,Children of the Corn (1984),0.0,1,2.4545454545454546,11
2124,"Addams Family, The (1991)",-0.027777777777777776,6,3.289473684210526,38
2138,Watership Down (1978),0.425,2,4.05,10
2139,"Secret of NIMH, The (1982)",0.0,1,3.4761904761904763,21
2145,Pretty in Pink (1986),0.08,2,3.242424242424242,33
2146,St. Elmo's Fire (1985),0.0,1,3.21875,16
2160,Rosemary's Baby (1968),-0.16666666666666666,6,4.171875,32
2167,Blade (1998),0.0,1,3.3620689655172415,58
2171,Next Stop Wonderland (1998),0.0,3,3.3125,8
2186,Strangers on a Train (1951),0.0,1,3.98,25
2187,Stage Fright (1950),0.0,1,3.5,2
2194,"Untouchables, The (1987)",0.0,2,3.9384615384615387,65
2202,Lifeboat (1944),0.0,1,4.357142857142857,7
2203,Shadow of a Doubt (1943),-0.25,1,4.142857142857143,7
2206,Suspicion (1941),0.0,1,4.0,5
2208,"Lady Vanishes, The (1938)",0.0,1,3.9166666666666665,6
2243,Broadcast News (1987),0.0,1,3.4285714285714284,28
2247,Married to the Mob (1988),0.0,1,3.0,12
2248,Say Anything... (1989),0.0,2,3.923076923076923,39
2249,My Blue Heaven (1990),0.0,1,3.1818181818181817,11
2268,"Few Good Men, A (1992)",-0.05,2,3.789473684210526,57
2291,Edward Scissorhands (1990),0.0,1,3.7,80
2295,"Impostors, The (1998)",0.0,1,4.5,2
2296,"Night at the Roxbury, A (1998)",0.0,1,2.1,10
2300,"Producers, The (1968)",0.0,1,3.9696969696969697,33
2302,My Cousin Vinny (1992),0.0,1,3.26271186440678,59
2310,"Mighty, The (1998)",0.0,1,3.6666666666666665,3
2312,Children of a Lesser God (1986),0.0,1,3.8333333333333335,12
2313,"Elephant Man, The (1980)",0.0,1,4.029411764705882,17
2324,Life Is Beautiful (La Vita è bella) (1997),-0.03125,8,4.1477272727272725,88
2329,American History X (1998),0.0,5,4.217054263565892,129
2334,"Siege, The (1998)",0.0,1,2.8076923076923075,13
2335,"Waterboy, The (1998)",0.0,1,3.1785714285714284,28
2336,Elizabeth (1998),0.0,1,3.6739130434782608,23
2351,"Nights of Cabiria (Notti di Cabiria, Le) (1957)",0.0,1,4.285714285714286,7
2355,"Bug's Life, A (1998)",0.0,1,3.516304347826087,92
2357,Central Station (Central do Brasil) (1998),0.0,1,4.416666666666667,6
2360,"Celebration, The (Festen) (1998)",0.0,1,4.458333333333333,12
2387,Very Bad Things (1998),-0.15,2,3.4375,16
2390,Little Voice (1998),0.0,1,3.9285714285714284,7
2391,"Simple Plan, A (1998)",0.0,1,3.7954545454545454,22
2393,Star Trek: Insurrection (1998),0.0,3,3.1515151515151514,33
2394,"Prince of Egypt, The (1998)",0.0,2,3.5,25
2396,Shakespeare in Love (1998),0.0,1,3.777173913043478,92
2410,Rocky III (1982),0.0,1,2.7291666666666665,24
2411,Rocky IV (1985),0.0,1,2.706896551724138,29
2412,Rocky V (1990),0.0,1,1.9411764705882353,17
2420,"Karate Kid, The (1984)",0.0,1,3.5657894736842106,38
2421,"Karate Kid, Part II, The (1986)",0.0,1,2.7758620689655173,29
2422,"Karate Kid, Part III, The (1989)",0.0,1,1.75,14
2423,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),0.0,1,3.566666666666667,30
2424,You've Got Mail (1998),0.0,2,3.12,50
2431,Patch Adams (1998),-0.3499999999999999,2,3.3703703703703702,27
2442,Hilary and Jackie (1998),0.0,1,3.8333333333333335,3
2463,Ruthless People (1986),0.0,1,3.3214285714285716,14
2467,"Name of the Rose, The (Name der Rose, Der) (1986)",0.0,1,3.75,18
2470,Crocodile Dundee (1986),0.0,1,3.175438596491228,57
2471,Crocodile Dundee II (1988),0.0,1,2.4791666666666665,24
2491,Simply Irresistible (1999),0.0,1,3.6,5
2494,"Last Days, The (1998)",0.0,2,4.0,2
2502,Office Space (1999),0.0,2,4.090425531914893,94
2505,8MM (1999),0.0,1,2.9444444444444446,18
2506,"Other Sister, The (1999)",0.0,1,3.3333333333333335,6
2517,Christine (1983),0.0,1,2.95,10
2529,Planet of the Apes (1968),0.0,1,3.8035714285714284,56
2550,"Haunting, The (1963)",0.0,1,4.0,7
2553,Village of the Damned (1960),-1.0,1,3.0833333333333335,6
2554,Children of the Damned (1963),-1.0,1,3.1666666666666665,3
2565,"King and I, The (1956)",0.0,1,4.166666666666667,12
2571,"Matrix, The (1999)",0.0,5,4.192446043165468,278
2572,10 Things I Hate About You (1999),0.0,1,3.5277777777777777,54
2579,Following (1998),-0.023809523809523808,7,3.8333333333333335,6
2581,Never Been Kissed (1999),0.16,1,2.9583333333333335,36
2583,Cookie's Fortune (1999),0.0,1,3.875,12
2598,Pushing Tin (1999),0.0,1,2.84,25
2600,eXistenZ (1999),0.0,1,3.8636363636363638,22
2612,Mildred Pierce (1945),0.0,1,4.0,1
2616,Dick Tracy (1990),0.25,1,2.8846153846153846,26
2628,Star Wars: Episode I - The Phantom Menace (1999),0.0,2,3.107142857142857,140
2640,Superman (1978),0.0,1,3.6065573770491803,61
2641,Superman II (1980),0.0,1,3.020408163265306,49
2642,Superman III (1983),0.0,1,2.25,22
2648,Frankenstein (1931),0.0,1,3.909090909090909,11
2660,"Thing from Another World, The (1951)",0.0,1,3.5,4
2662,"War of the Worlds, The (1953)",0.16666666666666666,1,3.1666666666666665,12
2664,Invasion of the Body Snatchers (1956),0.0,1,3.769230769230769,13
2677,Buena Vista Social Club (1999),0.0,1,4.375,4
2692,Run Lola Run (Lola rennt) (1998),0.0,1,4.0,75
2693,Trekkies (1997),0.0,1,3.375,4
2694,Big Daddy (1999),0.0,1,3.1979166666666665,48
2699,Arachnophobia (1990),0.0,1,2.811320754716981,53
2700,"South Park: Bigger, Longer and Uncut (1999)",0.04375000000000001,8,3.861842105263158,76
2706,American Pie (1999),0.109375,8,3.378640776699029,103
2710,"Blair Witch Project, The (1999)",0.175,2,2.796875,64
2712,Eyes Wide Shut (1999),0.0,1,3.4622641509433962,53
2716,Ghostbusters (a.k.a. Ghost Busters) (1984),0.0,1,3.775,120
2717,Ghostbusters II (1989),0.0,1,3.0,47
2719,"Haunting, The (1999)",0.0,1,2.1153846153846154,13
2723,Mystery Men (1999),0.0,1,3.08974358974359,39
2726,"Killing, The (1956)",0.0,1,4.055555555555555,9
2728,Spartacus (1960),0.0,3,3.576923076923077,13
2731,"400 Blows, The (Les quatre cents coups) (1959)",0.04,5,4.0,12
2745,"Mission, The (1986)",0.0,2,3.5,9
2750,Radio Days (1987),0.0,2,3.142857142857143,7
2761,"Iron Giant, The (1999)",0.0,2,4.051282051282051,39
2762,"Sixth Sense, The (1999)",0.03333333333333333,9,3.893854748603352,179
2787,Cat's Eye (1985),0.0,1,2.4166666666666665,6
2791,Airplane! (1980),-0.05,2,3.8563218390804597,87
2797,Big (1988),0.0,1,3.71978021978022,91
2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),0.0,1,4.5,1
2803,"Pelican Brief, The (1993)",0.0,1,2.923076923076923,13
2804,"Christmas Story, A (1983)",0.0,1,3.9727272727272727,55
2827,"Astronaut's Wife, The (1999)",0.0,1,2.272727272727273,11
2863,"Hard Day's Night, A (1964)",0.0,1,3.473684210526316,19
2871,Deliverance (1972),0.0,1,3.9,30
2872,Excalibur (1981),0.0,2,3.64,25
2905,Sanjuro (Tsubaki Sanjûrô) (1962),0.0,1,4.25,4
2915,Risky Business (1983),0.0,1,3.4404761904761907,42
2918,Ferris Bueller's Day Off (1986),0.16,1,3.8394495412844036,109
2919,"Year of Living Dangerously, The (1982)",0.20833333333333334,3,3.8125,8
2927,Brief Encounter (1946),0.0,1,3.5,2
2935,"Lady Eve, The (1941)",0.0,1,4.0,8
2937,"Palm Beach Story, The (1942)",0.0,1,4.1,5
2940,Gilda (1946),0.0,1,4.0,6
2941,South Pacific (1958),0.0,1,3.7777777777777777,9
2943,Indochine (1992),0.0,1,4.166666666666667,3
2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",-0.6999999999999998,1,3.9358974358974357,39
2952,Sydney (Hard Eight) (1996),0.0,1,3.5416666666666665,12
2953,Home Alone 2: Lost in New York (1992),0.0625,4,2.5161290322580645,31
2959,Fight Club (1999),-0.0015432098765432085,54,4.272935779816514,218
2966,"Straight Story, The (1999)",0.0,2,3.9285714285714284,14
2967,"Bad Seed, The (1956)",-1.0,1,4.0,4
2968,Time Bandits (1981),0.0,1,3.731707317073171,41
2987,Who Framed Roger Rabbit? (1988),0.13636363636363635,1,3.5721649484536084,97
3000,Princess Mononoke (Mononoke-hime) (1997),0.041666666666666664,6,3.9583333333333335,48
3006,"Insider, The (1999)",0.175,2,3.7419354838709675,31
3007,American Movie (1999),0.0,1,3.75,6
3011,"They Shoot Horses, Don't They? (1969)",0.0,1,3.25,4
3028,"Taming of the Shrew, The (1967)",0.0,1,2.5,2
3030,Yojimbo (1961),0.0,1,4.230769230769231,13
3039,Trading Places (1983),0.0,2,3.730769230769231,39
3040,Meatballs (1979),0.0,1,3.2222222222222223,9
3044,Dead Again (1991),0.0,2,3.769230769230769,13
3052,Dogma (1999),0.0,5,3.6455696202531644,79
3060,"Commitments, The (1991)",0.0,1,3.8666666666666667,15
3071,Stand and Deliver (1988),0.16,1,3.5,9
3072,Moonstruck (1987),0.13636363636363635,1,3.5555555555555554,27
3077,42 Up (1998),0.0,2,4.0,2
3081,Sleepy Hollow (1999),0.0,1,3.475806451612903,62
3087,Scrooged (1988),0.06818181818181818,2,3.1666666666666665,24
3095,"Grapes of Wrath, The (1940)",0.0,2,4.111111111111111,9
3097,"Shop Around the Corner, The (1940)",0.0,1,3.6666666666666665,3
3098,"Natural, The (1984)",0.0,2,3.6458333333333335,24
3101,Fatal Attraction (1987),0.0,1,3.0972222222222223,36
3108,"Fisher King, The (1991)",0.0,1,3.8055555555555554,36
3111,Places in the Heart (1984),0.0,1,4.25,4
3114,Toy Story 2 (1999),0.078125,8,3.8608247422680413,97
3115,Flawless (1999),-0.1,1,4.0,5
3125,"End of the Affair, The (1999)",0.0,1,4.0,1
3134,Grand Illusion (La grande illusion) (1937),0.0,2,3.7142857142857144,7
3135,"Great Santini, The (1979)",0.0,1,3.6666666666666665,3
3147,"Green Mile, The (1999)",0.0,1,4.148648648648648,111
3152,"Last Picture Show, The (1971)",0.0,1,4.5,8
3160,Magnolia (1999),0.0,1,3.7115384615384617,52
3174,Man on the Moon (1999),0.0,1,3.4871794871794872,39
3175,Galaxy Quest (1999),-0.1,1,3.58,75
3176,"Talented Mr. Ripley, The (1999)",-0.08333333333333333,12,3.336734693877551,49
3178,"Hurricane, The (1999)",0.0,1,3.53125,16
3181,Titus (1999),0.0,1,3.9166666666666665,6
3186,"Girl, Interrupted (1999)",0.041666666666666664,6,3.4642857142857144,28
3192,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",0.0,1,3.0,1
3210,Fast Times at Ridgemont High (1982),0.16,1,3.4761904761904763,42
3211,"Cry in the Dark, A (1988)",0.0,2,3.75,2
3247,Sister Act (1992),0.0,1,3.0277777777777777,36
3250,Alive (1993),0.0,1,3.1666666666666665,9
3258,Death Becomes Her (1992),0.0,1,2.8666666666666667,15
3259,Far and Away (1992),0.0,1,3.1363636363636362,11
3260,Howards End (1992),0.0,1,4.0,12
3263,White Men Can't Jump (1992),0.0,1,3.0454545454545454,22
3265,Hard-Boiled (Lat sau san taam) (1992),0.35,2,4.0,9
3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),-0.20277777777777775,6,4.5,6
3270,"Cutting Edge, The (1992)",0.0,1,2.7916666666666665,12
3273,Scream 3 (2000),-0.05,2,2.6724137931034484,29
3281,"Brandon Teena Story, The (1998)",0.0,1,2.0,1
3306,"Circus, The (1928)",0.125,2,4.125,4
3307,City Lights (1931),-0.5,1,3.8461538461538463,13
3310,"Kid, The (1921)",0.0,1,4.1,5
3317,Wonder Boys (2000),0.0,1,3.659090909090909,22
3330,Splendor in the Grass (1961),0.0,2,4.25,2
3341,Born Yesterday (1950),0.0,1,4.285714285714286,7
3360,Hoosiers (a.k.a. Best Shot) (1986),0.0,1,3.7045454545454546,22
3384,"Taking of Pelham One Two Three, The (1974)",0.0,1,4.5,4
3385,Volunteers (1985),0.0,1,2.8125,8
3386,JFK (1991),0.0,2,3.5,31
3408,Erin Brockovich (2000),0.175,2,3.5285714285714285,70
3420,...And Justice for All (1979),0.0,1,3.1666666666666665,3
3421,Animal House (1978),0.0,2,3.693548387096774,62
3424,Do the Right Thing (1989),0.4,2,4.037037037037037,27
3429,Creature Comforts (1989),0.0,1,4.25,12
3435,Double Indemnity (1944),0.0,1,4.323529411764706,17
3447,"Good Earth, The (1937)",0.0,1,4.0,2
3451,Guess Who's Coming to Dinner (1967),0.0,4,4.545454545454546,11
3461,Lord of the Flies (1963),0.0,1,3.0384615384615383,13
3462,Modern Times (1936),0.0,1,3.72,25
3468,"Hustler, The (1961)",0.0,1,4.333333333333333,18
3469,Inherit the Wind (1960),0.0,3,4.083333333333333,6
3475,"Place in the Sun, A (1951)",0.0,1,4.5,2
3481,High Fidelity (2000),0.0,2,3.6666666666666665,75
3489,Hook (1991),0.0,1,3.358490566037736,53
3498,Midnight Express (1978),0.0,1,4.0,8
3499,Misery (1990),-0.2261904761904762,7,3.840909090909091,44
3502,My Life (1993),0.0,1,3.5,3
3504,Network (1976),0.0,1,4.0227272727272725,22
3507,"Odd Couple, The (1968)",0.0,1,4.066666666666666,15
3512,Return to Me (2000),0.0,1,3.5625,8
3515,Me Myself I (2000),0.0,1,3.611111111111111,9
3526,Parenthood (1989),0.0,1,3.7,15
3527,Predator (1987),0.0,11,3.581967213114754,61
3528,"Prince of Tides, The (1991)",0.0,1,3.4,5
3536,Keeping the Faith (2000),0.0,2,3.4523809523809526,21
3546,What Ever Happened to Baby Jane? (1962),0.0,1,4.5,2
3548,Auntie Mame (1958),0.0,1,3.7,5
3549,Guys and Dolls (1955),0.0,1,3.9375,8
3552,Caddyshack (1980),0.0,1,3.826923076923077,52
3556,"Virgin Suicides, The (1999)",0.0,3,3.769230769230769,26
3559,Limelight (1952),0.0,1,3.6666666666666665,3
3566,"Big Kahuna, The (2000)",0.0,2,2.875,8
3578,Gladiator (2000),0.075,8,3.9382352941176473,170
3608,Pee-wee's Big Adventure (1985),0.0,1,2.94,25
3629,"Gold Rush, The (1925)",0.0,1,4.071428571428571,7
3671,Blazing Saddles (1974),-0.21666666666666667,3,3.935483870967742,62
3675,White Christmas (1954),0.0,1,4.1875,8
3676,Eraserhead (1977),-0.2323529411764706,17,3.75,10
3683,Blood Simple (1984),0.0,1,4.0,19
3712,Soapdish (1991),0.0,1,2.8333333333333335,3
3723,Hamlet (1990),0.0,1,3.8,5
3724,Coming Home (1978),0.0,1,3.3,5
3730,"Conversation, The (1974)",0.0,1,4.205882352941177,17
3735,Serpico (1973),0.0,1,3.7941176470588234,17
3793,X-Men (2000),0.05833333333333333,6,3.699248120300752,133
3801,Anatomy of a Murder (1959),0.0,1,4.0,4
3811,Breaker Morant (1980),0.0,1,3.9285714285714284,7
3816,"Official Story, The (La historia oficial) (1985)",-0.2,1,4.0,1
3844,Steel Magnolias (1989),0.0,1,3.3333333333333335,9
3849,The Spiral Staircase (1945),0.0,1,4.0,2
3859,"Eyes of Tammy Faye, The (2000)",0.0,2,3.75,2
3877,Supergirl (1984),0.0,1,2.2222222222222223,9
3897,Almost Famous (2000),0.0,4,3.8674698795180724,83
3910,Dancer in the Dark (2000),0.0,2,3.975,20
3911,Best in Show (2000),0.0,2,3.688679245283019,53
3932,"Invisible Man, The (1933)",0.0,1,3.5,2
3948,Meet the Parents (2000),0.0,2,3.4175824175824174,91
3949,Requiem for a Dream (2000),-0.19999999999999998,3,3.921875,96
3951,Two Family House (2000),0.0,1,5.0,1
3967,Billy Elliot (2000),0.0,1,3.8513513513513513,37
3983,You Can Count on Me (2000),0.0,1,4.166666666666667,9
3988,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),0.0,1,3.0454545454545454,33
3994,Unbreakable (2000),0.046875,8,3.4794520547945207,73
3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",0.0,2,3.8363636363636364,110
4007,Wall Street (1987),0.0,1,3.75,20
4012,Punchline (1988),0.0,1,2.5,4
4015,"Dude, Where's My Car? (2000)",-0.6999999999999998,1,2.727272727272727,33
4019,Finding Forrester (2000),0.0,1,3.7142857142857144,28
4024,"House of Mirth, The (2000)",0.0,1,2.1666666666666665,3
4025,Miss Congeniality (2000),0.0,1,3.0546875,64
4027,"O Brother, Where Art Thou? (2000)",0.0,1,3.8085106382978724,94
4029,State and Main (2000),0.0,1,3.875,12
4034,Traffic (2000),0.0,2,3.9,70
4046,Friendly Persuasion (1956),0.0,1,4.0,1
4077,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)",0.0,1,4.5,2
4105,"Evil Dead, The (1981)",0.0,1,3.8181818181818183,22
4113,"Glass Menagerie, The (1987)",0.0,1,3.0,2
4117,Hope and Glory (1987),0.0,1,4.333333333333333,3
4138,My Demon Lover (1987),0.0,1,1.0,2
4144,In the Mood For Love (Fa yeung nin wa) (2000),0.1597222222222222,18,4.214285714285714,14
4160,"Widow of St. Pierre, The (Veuve de Saint-Pierre, La) (2000)",0.0,1,4.125,4
4164,"Caveman's Valentine, The (2001)",0.06818181818181818,2,3.5,2
4166,Series 7: The Contenders (2001),0.0,1,2.5,2
4171,Long Night's Journey Into Day (2000),0.0,1,4.0,1
4174,Avalon (1990),0.0,1,3.0,1
4184,"Bishop's Wife, The (1947)",0.0,1,4.0,1
4189,"Greatest Story Ever Told, The (1965)",0.0,2,2.5,1
4190,Elmer Gantry (1960),0.0,2,4.0,2
4191,Alfie (1966),0.0,1,3.25,4
4204,Losin' It (1983),0.0,1,1.0,1
4210,Manhunter (1986),0.0,2,3.9166666666666665,6
4211,Reversal of Fortune (1990),0.0,1,3.75,6
4214,Revenge of the Nerds (1984),0.0,1,2.8846153846153846,13
4218,River's Edge (1986),0.0,1,3.5,1
4221,Necessary Roughness (1991),0.0,1,2.625,4
4223,Enemy at the Gates (2001),0.0,5,3.5125,40
4226,Memento (2000),-0.011538461538461537,13,4.122641509433962,159
4232,Spy Kids (2001),0.0,1,2.9464285714285716,28
4246,Bridget Jones's Diary (2001),0.0,1,3.623076923076923,65
4259,"Luzhin Defence, The (2000)",0.0,1,3.5,4
4262,Scarface (1983),0.0,1,3.9328358208955225,67
4263,Days of Wine and Roses (1962),0.0,1,4.0,2
4292,Norma Rae (1979),0.0,1,3.5,2
4296,Love Story (1970),0.0,1,3.0,2
4306,Shrek (2001),0.0,1,3.8676470588235294,170
4312,Himalaya (Himalaya - l'enfance d'un chef) (1999),0.0,1,3.5,2
4316,Ice Castles (1978),0.0,1,2.0,2
4326,Mississippi Burning (1988),0.0,2,3.590909090909091,11
4333,Throw Momma from the Train (1987),0.0,1,3.2,10
4343,Evolution (2001),-0.3499999999999999,2,3.037037037037037,27
4347,Divided We Fall (Musíme si pomáhat) (2000),0.0,1,3.8333333333333335,3
4356,Gentlemen Prefer Blondes (1953),0.0,1,3.8,5
4359,"Seven Year Itch, The (1955)",0.0,1,3.375,8
4361,Tootsie (1982),-0.1,1,3.421875,32
4370,A.I. Artificial Intelligence (2001),-0.12,5,3.3392857142857144,56
4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",0.0,1,3.857142857142857,7
4396,"Cannonball Run, The (1981)",0.0,1,2.75,10
4404,Faust (1926),0.0,1,4.0,1
4446,Final Fantasy: The Spirits Within (2001),0.0,1,3.3548387096774195,31
4447,Legally Blonde (2001),0.0,1,3.15625,64
4448,"Score, The (2001)",-0.5,2,3.55,20
4454,More (1998),0.06190476190476191,7,5.0,1
4465,"Accused, The (1988)",0.0,1,3.7,5
4476,Big Business (1988),0.0,1,2.3333333333333335,3
4477,Big Top Pee-Wee (1988),0.0,1,1.9375,8
4489,Coming to America (1988),0.0,2,3.4583333333333335,24
4495,Crossing Delancey (1988),0.13636363636363635,1,5.0,1
4526,My Stepmother Is an Alien (1988),0.0,1,3.1,5
4537,Running on Empty (1988),0.0,1,4.333333333333333,3
4545,Short Circuit (1986),0.0,1,3.275,20
4546,"Vanishing, The (Spoorloos) (1988)",0.0,2,3.9166666666666665,6
4552,"Tetsuo, the Ironman (Tetsuo) (1988)",0.125,6,3.5,3
4558,Twins (1988),0.0,1,2.4642857142857144,14
4571,Bill & Ted's Excellent Adventure (1989),0.0,1,3.7,45
4600,Gross Anatomy (a.k.a. A Cut Above) (1989),0.0,1,3.25,2
4612,Jesus of Montreal (Jésus de Montréal) (1989),0.0,1,4.5,1
4621,Look Who's Talking (1989),0.0,1,2.388888888888889,18
4623,Major League (1989),0.0,1,3.575,20
4638,Jurassic Park III (2001),0.0,1,2.8472222222222223,36
4639,America's Sweethearts (2001),0.0,2,2.5833333333333335,18
4641,Ghost World (2001),0.0,1,3.5,34
4677,Turner & Hooch (1989),0.0,1,3.0384615384615383,13
4678,UHF (1989),0.0,1,3.4444444444444446,9
4688,Black Robe (1991),0.0,1,3.3333333333333335,3
4708,Marat/Sade (1966),0.0,1,4.5,2
4725,Session 9 (2001),-0.025,4,3.625,4
4787,Little Man Tate (1991),0.0,1,3.35,10
4801,"Little Foxes, The (1941)",0.0,1,4.0,2
4808,"Vanishing, The (1993)",0.0,1,2.375,4
4809,Silkwood (1983),0.0,2,4.166666666666667,3
4812,SpaceCamp (1986),0.0,2,2.1666666666666665,6
4816,Zoolander (2001),0.049999999999999996,6,3.509259259259259,54
4823,Serendipity (2001),0.0,1,3.14,25
4835,Coal Miner's Daughter (1980),0.0,1,3.5,3
4857,Fiddler on the Roof (1971),0.0,2,3.8125,8
4874,K-PAX (2001),0.0,2,3.484848484848485,33
4878,Donnie Darko (2001),-0.002298850574712643,29,3.981651376146789,109
4881,"Man Who Wasn't There, The (2001)",0.0,1,3.735294117647059,17
4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),0.21428571428571427,7,3.7616822429906542,107
4902,"Devil's Backbone, The (Espinazo del diablo, El) (2001)",0.0,1,3.35,10
4920,"Now, Voyager (1942)",0.0,1,3.6666666666666665,3
4963,Ocean's Eleven (2001),0.0,1,3.8445378151260505,119
4969,And Then There Were None (1945),0.0,1,3.625,4
4970,"Blue Angel, The (Blaue Engel, Der) (1930)",0.0,2,4.0,1
4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",-0.5,1,4.183333333333334,120
4979,"Royal Tenenbaums, The (2001)",0.13636363636363635,1,3.6838235294117645,68
4980,Bill & Ted's Bogus Journey (1991),0.0,1,3.075,20
4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",0.09428571428571429,7,4.106060606060606,198
4995,"Beautiful Mind, A (2001)",0.0,1,4.0,123
4998,"Defiant Ones, The (1958)",0.0,1,3.5,1
5008,Witness for the Prosecution (1957),0.0,2,4.388888888888889,9
5012,Yentl (1983),0.0,2,4.0,1
5015,Monster's Ball (2001),0.0,1,3.3055555555555554,18
5034,"Truly, Madly, Deeply (1991)",0.0,1,3.6666666666666665,3
5064,The Count of Monte Cristo (2002),0.0,3,3.828125,32
